,True Values,Content
1343,real,ilang pahayag ni congressman otso senatorial candidate sa cocaine sa karagatan oriental ayon kay raw ay senyales na paglaban sa gobyerno cocaine na ay million ipagmalaki administrasyon tagumpay umano drug war policy nito patuloy naman pagpapasok ilegal na sa bansa drug war failure ni banat pa ni tanda raw na kumpiyansa daw na sa bansa daw gobyerno three government crackdown illegal drug deter continuous entry country continue bring illegal obviously confident government go ni naman kababayan natin pahayag ni ayon sa ilang magiging failure drug war kung may source
1344,fake,kalahati nito ay na para sa paghahanda pagsasaayos para sa palaro kasama na rito pagtatayo albay sports complex sa bayan main venue kung international standard oval track grandstand para sa ayon kay albay joey panlalawigan ay rin million karagdagan budget sa pangulo
1345,fake,kamara de death penalty provision sa panukala na sa kampanya gobyerno sa ipinagbabawal na gamot sinabi ni house majority leader kahapon matapos na ibalik sa house committee dangerous house bill na sa dangerous drug act kamara panukala sa pagbasa na ipasa pagbasa bago sesyon kongreso araw decided reconsider final reading approval order clarify bill refer death penalty prevent double multiple interpretation death penalty might mislead believing death sentence ani sa probisyon na na kamatayan parusa sa ipinagbabawal na gamot sa party iba pang pagtitipon order clear going amend substitution refer death penalty categorical maximum penalty reclusion life imprisonment ani ay kamara de panukala na sa death penalty naman sa senado
1346,real,sa opisyal na pagpapakilala sa kandidato para sa ni bunganga administration ayon kay may mali daw na halalan daw itama ba kung natin natin sana po kung may pagkakamali tayong po para itama natin mali ni lumabas sa bunganga ni ay sa kababayan natin kung kayo mali source
1347,fake,senate committee finance cover percent wasted percent partially wasted pati pondo kasi para sa pagkain bata sa paaralan ay kulang din also thing budget malnutrition pondo ayon kay aniya kasi gobyerno pagkain sa kakulangan guro halaga ay dagdag na rin sa bilyon na department social welfare development sa na sa bilyon balak na pagkain sa loob na buwan may estudyante na limang taong gulang na sa day care center naman ni senator grace poe paglalaan budget upang matiyak kalusugan kabataan sa bansa
1348,real,sa programa news channel na early edition si youth youth commission si kabataan sa bahagi talakayan ni parating pagpuna sa gobyerno tila tikom bibig sa kabalbalan new people army mapapansin na masagot direkta ni tila sagot sa ni pagpatay komunista panununog cell umupo lagi lang part na parati naming labanan presidente lang presidente umupo man lang kayo punto sa armed na cell na pulis statement wala ganoon banat ni kay si po ay sa na ni viral nang tindigan harapan si po ilang kababayan natin sa paitan pahayag ni ni source via
1349,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
1350,real,sa video mayabang na dayuhan kababayan traffic sa may kahabaan makati sa bahagi video na sa sakit traffic enforcer sa parte banyaga rin sa video kung dayuhan kababayan natin post na ay umabot na mahigit na libo video na rin reaksyon sa kababayan natin sa tingin pag dayuhan umasta e deport kayo na humusga original video na si jake po sa reaksyon kababayan natin sa banatan agad pag ganyan dayuhan n yan ina post yan ah yabang stranger yan yan baril n katapat niyan source jake
1351,real,na sa may avenue ayon sa video na si daw biktima nito patalim sa post ni ay na tuluyan artikulo na ay umabot na sa pangyayari na rin basahin reaksyon ilang sa reverse psychology idol iba sa natin situation mas lumala pa kita sa na babae victim na rape day victim sa sa social media sa sana kana kang awa kana eh di wow mas sa victim tama lang sa yan deserved punishment kung sa bansa yan nag nakaw public place pa patayin ka para di kana sa hope dis wont happen ur kainin din end taong bayan na si suspect ni ingat mo kasi kung ka masama wala kang like me maglakad since graveyard shift araw na uwi ko tapos tong lintik na bus na sa pa ni source
1352,real,bagsak sa kulungan lalaki sa city matapos video na na babae sa loob jeep sa pangyayari ni sa social media kasabay larawan lalaki kasama bata sa park kung pa nito kalaswaan po ako para doon sa bata kasi ko po na bawal po bata pa bata ayon kay matapos isumbong ni sa pulis insidente agad na nahuli chess instructor pala bata na noo nasa parke naman lubos akalain magulang bata na magagawa limang buwan nang instructor kalaswaan sa anak umano na bata chess ako kasi wala tapos ko naman kasama coach eh mabait kasi parang pamilya rin turing sa kaniya kasi rin naman sa bahay may okasyon biktima masakit sa pakiramdam ko kung puwede sana bugbugin ko tao wala ko manakit tao tatay bata ayon naman sa may bata po parang may relasyon po ko sa lang sa leg parang normal lang sa kaniya child abuse paglabag sa republic act inisyal na sa currently investigating kung pang kaso sa po kasi natin kung po ani police city director city police office kasalukuyan nang nakakulong lalaki sa city jail na si katapangan na ni pahayag sa post
1353,fake,reklamo ay kaugnay ni national power corporation na sa green core para sa supply kuryente sa loob na taon konstruksiyon convention center supply contract ay enerhiya buwan sa buwan sa konstruksiyon convention center humiling si adjustment pagbabawas contract energy sa buwan tugon green core adjustment para sa sakop resulta green core sa contracted energy na na energy consumption ay halos kalahati sa may milyon para sa higit na green core na probinsiya ay milyon lang sinabi ni ombudsman na ay sa payment halos milyon para sa billing period
1354,fake,sa simbahan quiapo upang publiko beses sa taon new year day santo sa na mahigit deboto ay pinakamalaki sa deboto na maroon na lalaki kalahok sa prusisyon na halos oras itim na ay lulan karosa andas na hila lubid na abaca patungo sa landas sa himig viva layunin mahipo sa lubid manonood kabilang lokal turista sa ay tuwalya panyo sa na sa karosa saka sa pinaniniwalaan na lubid sa balikat sa na sa naroon may nakagagaling na kapangyarihan tuwalya sa manila city government pisa special holiday security plan manila police district metro manila development authority upang mapanatili kapayapaan kaayusan okasyon naman coast guard tauhan nito malapit sa tulay sa pasig river red cross medical staff ambulansiya hatid itim na na inukit sa dahilan itim na kulay nito ay sunog na barko sa park na doon din noo manila archbishop naman sa sunog na lindol world war itim na
1355,real,sa open letter ni citizen pagtutol sa ni representative sa united kingdom ayon sa lang si sa bansa para lang sirain si presidente sure appreciate though many like do welcome visit one course maliciously president falsely kind killing spree also spread fake news say fact one apparently speaking drug none president even one person fake news international media trouble wish make president look bad ni panoorin video ni matapos speaking engagement na sa kung speaker si source
1356,fake,sa panayam sa government radio ni na awtoridad ebidensiya sa saksi upang katotohanan matibay sa responsable sa massacre mahalaga muna malaman katotohanan mahalaga na matiyak muna kung responsable naman pagsisiyasat paglilitis ay na demanda sa hukuman sinabi ni nang tanungin kung ba gobyerno pagpapatawad sa pumatay sa na kasapi sa gitna patuloy na pagluluksa bansa para sa napatay sa engkuwentro miyembro na chief government peace negotiator na si na pagpapatawad ay bahagi na ni espekulasyon na ay blanket amnesty na may ilang sa pagpapatupad probisyon taon sinabi opisyal gobyerno na lang amnesty program may kinalaman sa kasapi layunin na pang kongreso na sugat digmaan ibalik sa normal buhay kasapi samantala wala masama palasyo sa organisasyon sa engkuwentro sa naman umano ay magsiwalat katotohanan bukod sa board inquiry din special body na pagsisiyasat sa insidente may hiwalay na imbestigasyon din senado commission human
1357,real,ilang sa pagtulong ni former national police chief bato rosa sa rider na sa lungsod sa larawan na ni dalusong sa social media account si bato na driver bus na sa rider pulis para bigyan tulong nadisgrasya sa litrato na barong pa si bato may pupuntahan ni ni bato sa rider good man na bumaba sa sasakyan tulungan rider na na bus araw senator bato sana ko yan kasunod bus sasakyan ni bato huminto para tumulong sa nadisgrasya pa enforcer ni din video kuha kay bato sa biktima aksidente source dalusong nino
1358,real,sa ilang kay vice president oust matrix na kamakailan lang na sa ilang miyembro media sa pagpapabagsak sa gobyerno ni ayon kay daw pamahalaan daw naman kung ilabas yata maganda na lang na wala para kasi sa akin sana ganito na pa kasi reputation tao ni araw palasyo matrix kung na presidente vera na si ay kasama sa grupo mamamahayag na video sa pamilya ni sa video series na may pamagat na list may alyas na dati miyembro sindikato ni miyembro malapit na tao kay sa kalakaran para patunayan akusasyon bank na totoo ilang ni nang maglabas pahayag rural bank lumabas bangko sa video ayon sa katotohanan ni rural bank unfortunately video different social media bank used allegedly drug money allegation downright false also preposterous categorically bank number never sa pahayag source rural bank
1359,fake,people need told language understand face executive director language commission pamahalaan common occurrence become complacent help respond potentially lifesaving aniya sa pader tubig sa dagat na na storm na dulot pinakamalakas na bagyo sa kasaysayan bansa sa pagkamatay halos katao sa central taon na nakalipas na babala lugar na ay atmospheric geophysical astronomical iba pang opisyal na bago sa pandinig biktima storm surge na hatid nito kabilang si sa kritiko na madalas pangaralan forecaster na gumamit tao sa bulletin halos bagyo sa bansa taon na baha pagguho lupa na katao lindol pagputok bulkan ay kabilang sa banta sa sa na bumubuo sa bahagi ring fire isla sa pasipiko people lower education times trouble understanding technical ni public officer sa do make necessary certain meteorological wika ni sa sinabi tagapagsalita weather service na glossary mas na termino sa na komisyon wika kabilang na salita para sa storm surge sa diyalekto sa bansa bukod sa weather bulletin sinabi ni na din mas termino weather bulletin na mahirap gaya intertropical convergence zone
