,True Values,Content
418,fake,tinawag na imbento ni presidential son paolo pulong duterte ang kumakalat na video sa social media na nagpapakita sa isang lalaki na nag uugnay sa kaniya sa mga sindikato ng droga sa anim na minutong video na may pamagat na ang totoong narcolist episode ipinakita ng narrator ang listahan ng mga tumatanggap ng kickbacks at halaga ng kanilang nakukuha na idinedeposito sa umano y bank accounts ng mga drug lord at kanilang code names sa facebook post naman ni pulong binanatan niya ang may inisyal na j s na siya umanong nasa likod ng imbentong video na kumakalat sa social media na nag uugnay sa kanya sa sindikato ng iligal na droga polo delta paolo duterte wow ha kung makaimbento ka wagas galit ka kay waldo carpio kasi binabara niya lahat ng smuggling mo ng bigas at asukal diba j s banat ni duterte galit ka sa akin kasi di kita pinansin sa eroplano kasi hambog ka ngayon pansinin na kita kasama ng kamay ko na kasing laki ng mukha mo pag nangyari yan yan ang totoong balita dagdag pa niya tinawag naman ng malacanang na isang uri ng black propaganda ang video para kay presidential spokesperson salvador panelo walang kuwenta at kabalbalan lamang ng mga kritiko ang nasabing video samantala kinuwestiyon ni pnp chief oscar albayalde ang video na hindi raw tatayong ebidensya kahit pa iprisinta sa korte we question the timing also dahil eleksyon po ngayon at kung napaka very unlikely sabi ko nga ngayon lang ako nakakita kung saan merong tara ay nasa formal report pa very unlikely na gagawa ka ng formal report at pipirmahan ng kung sino sino ani albayalde batid na rin umano ng philippine drug enforcement agency pdea ang video pero sa ngayon ay hindi raw ito sapat para pagsimulan ng imbestigasyon it s just like any other post in social media not unless po they will provide us or furnish us or any other law enforcement agencies with the copies of the documents they are pertaining to mahirap pong manghusga o magsabi tungkol diyan sa mga sinasabi po nila paliwanag ni derrick carreon tagapagsalita ng pdea 
419,real,the airline s move to boost its max fleet comes at a time when domestic travel in the united states is staging a recovery despite the disruption caused by the omicron variant of the coronavirus 
420,fake,a tiktok video claims human rights violations under the dictatorship were never proven in court this is false find out which court case and law recognized the committed under this era in this fact check 
421,fake,nabuo na ang isa sa dalawang barkong pandigma na binili ng ating bansa sa south korea papangalanan ito na brp jose rizal ayon sa ulat ng gma news ito daw ang pinakamalakas na warship ng ating bansa at magsisilbi daw ito para sa pagdepensa sa teritoryo ng pilipinas sa naman makukumpleto ang isa pang warship at bibigyan ito ng pangalang brp antonio luna ang brp jose rizal ay ginawa ng south korean company na hyundai heavy industries at nagkakahalaga ito ng p bilyon ang kontrata sa naturang proyekto ay pinirmahan noong october ng philippine s department of national defense philippine navy high command officials hyundai heavy industries executives at ng south korean ambassador to the philippines sa philippine navy headquarters sa maynila ilan sa mga malupit na armas ng barko ay ang milimeter main gun at calibre remote controlled gun mayroon din itong anti ship system anti aircraft missiles sonar systems at torpedo mayroon din itong command management system cms na nagsisilbing utak ng warships ang cms ay gawa ng hanwha systems ang brp jose rizal ay parte ng frigate acquisition project ng department of national defense noong the forthcoming frigate that we will going to launch is the most advanced and the most powerful weapon system that not only the navy has but also the entire armed forces of the philippines afp pahayag ni philippine navy pio chief captain jonathan zata magugunitang may ilang media na nag ulat na nangialam daw si noo y special assistant to the president bong go sa pagbili ng warship pero ang akusasyon kay go ay pinabulaanan mismo ng opisyal ng navy dinepensahan din ni pangulong duterte si go sa mga bintang dito source gma wikipedia inq gma 
422,fake,may bagong impormasyon na nasagap ang batikang radio anchor na si mr erwin tulfo tungkol sa recount na ginagawa para sa vice presidential election sa kanyang radio program ibinungad niya ang mga salitang soon to be vice president bongbong marcos ayon sa impormante ni tulfo sa loob ng supreme court may natuklasan daw na fake na mga ballots habang ginagawa ang bilangan sa mga nagtatanong tungkol po sa recount ni dating senador bongbong marcos ongoing po ang recount pero may mga natuklasan pong fake ballots eh yung mga makina ang nagsabi eh doon sa ibinigay sa akin ng impormante doon sa isang pahina anim ang sinaksak doon ay pekendos sa camarines sur sa iloilo at sa negros oriental yung mga balwarte ng mga liberal madaming fake ballots mga taga supreme court na ang nakakakita hindi lang sabi sabi lang kundi ang makina ang nagsasabi na fake ballots eh papaano pa maitatanggi sabi ni tulfo kinontra din ni tulfo ang mga sinabi ng tagapagsalita ni vice president leni robredo na si attorney romulo macalintal magugunitang sinabi ni macalintal na game over na daw ang recount yung sinasabi po ng kampo ni madam leni yung kaibigan kong si attorney macalintal na game over na baka game over kayo ng game over kayo ang ma game over baka pagdating ng panahon sasabihin ng taga sc madam vice president game over umalis ka na diyan sa opisina mo wag kayong maniwala banat pa ni tulfo pinaalalahanan din ni tulfo ang mga taga suporta ni marcos na maghintay na lang kaunti at malalaman na rin ang resulta source erwin tulfo 
423,real,police responded to gunfire that broke out tuesday afternoon at south education center in the minneapolis suburb of richfield and found two students shot on the sidewalk 
424,real,robredo says she will certify as urgent all bills on transparency in government but she will also issue executive orders such as requiring full disclosure in government offices in the interim via 
425,real,be informed in a flash with the news you need to know now here is today s read more 
426,real,new mexico sen ben ray lujÃ¡n s office announced that the year old remained hospitalized after suffering a stroke and is expected to make a full recovery 
427,fake,matapos ang nakakapanlumong nangyari kay christine lee silawan ng lapu lapu city cebu kung saan pinatay ito at binalatan ang mukha isa na namang kaso ng pagpatay at pambababoy sa mukha ng biktima ang naitala sa antipolo rizal natagpuan wala ng buhay tagpas ang mukha at wala ng damit pang ibaba ang anyos na grade student na si ronna may castillo ayon sa otoridad maari rin daw na nagahasa ang biktima dahil wala na raw itong saplot sa ibabanag bahagi ng katawan walang ng saplotpang ibaba kaya malakas ang paniniwala namin na rape victim yung bata parang lamog yung mukha ng bata at may putik at parang pinukpok siya sabi ni baragay calawis chairman allan abonio ang itinuturing na primary suspect sa karumal dumal na krimen ay ang tiyuhin ng biktima na si jimmy castillo ito raw ang huling nakita kasama ng dalaga noong buhay pa hindi daw nagko konekta ang mga pliwanag nito as of now hindi pa namin ma determine ang cauise of death may school i d na posibleng naisakal pahayag ni bpcp antipolodeputy commander edwin caimoso hindi naman mapigilan ng ilang kababayan natin na maglabas ng sama ng loob sa nangyari sa dalagita d lng death penalty katapat nyan dpat parusahan yang nga hayop n yan n mga rapist killer n yan ung parusang sila n mismo magmamakaawa n patayin sila d n yan mga tao mga demonyo n yan sabi ni m tablatin dapat naaalarma na ang kapulisan sa dami ng kasong rape ngayon at s mga magulang naman plz ingatan nyo n ang mga anak nyo naglipana na ang mga hayuk sa laman ang masaklap mnsan sa loob pa ng tahanan ang panghahalay sabi ni m alba kung me death penalty sana para magsilbing deterrent sa mga gagawa kung di man maging deterrent mababawasan naman ang mga halang ang kaluluwa sabi ni j razo source gma mav gonzales 
428,fake,kung pag uusapan ang lawak ng fan base ng isang artista mangunguna sa listahan ang mga tanyag na aktres ngayon tulad nina maine mendoza marian rivera anne curtis kathryn bernardo liza soberano nadine lustre angel locsin at marami pang iba salamat sa social media subalit bago pa man mauso ang iba t ibang mga social media platforms na nagiging dahilan upang masundan ang ganap sa buhay ng mga sikat na artista apat na beteranang aktres ang nag aangkin ng apat na titulo sa philippine showbiz batay sa kanilang kasikatan parangal at gantimpalang natamo at bilang ng mga tagahanga mula sa kanilang panahon hanggang sa kasalukuyan apat na stars sila ang apat na kinikilala at pinagpipitaganang mga batikan at award winning actresses na sina superstar nora aunor megastar sharon cuneta diamond star maricel soriano at star for all seasons vilma santos makikita sa facebook page na memories of old manila ang throwback photos ng apat noong kanilang panahon ay literal na nagkakaalitan ang kani kanilang mga tagahanga at pilit silang pinagsasabong subalit sa tunay na buhay sila naman ay nagkakasundo at tagahanga ng isa t isa sino nga ba ang makalilimot sa mga pamosong linya na walang himala at my brother is not a pig lahat ng iyan ay naging tatak na ni superstar nora aunor itinuturing siyang famas hall of famer at laging kabilang sa nominasyon at panalo sa mga award giving bodies tulad ng gawad urian pmpc star awards for movies luna awards young critics circle awards metro manila fil festival asia pacific screen awards asian film awards at marami pang iba ilan sa mga tumatak na pelikula niya ang tatlong taong walang diyos himala bona minsa y isang gamugamo merika bulaklak sa city jail the flor contemplacion story thy womb at napakarami pang iba marami ring mga tagahanga ang nagmumungkahi at umaasam na maitanghal siya bilang pambansang alagad ng sining para sa pelikula napabilang din siya sa iba t ibang teleserye gaya ng bituin at onanay si megastar sharon cuneta naman ay kilala bilang mahusay na mang aawit premyadong aktres talk show host product endorser at reality talent show judge itinuturing din siyang famas hall of famer at box office queen dahil sa napakarami niyang parangal na natamo mula rito bukod pa sa iba pang local at international award giving bodies hindi malilimutan ang kanyang mga pelikula tulad ng bituing walang ningning dear heart bukas luluhod ang mga tala pasan ko ang daigdig maging sino ka man pangako sa yo madrasta crying ladies magkapatid at napakarami pang iba hanggang ngayon bukambibig pa rin ang kanyang mga pinasikat na linya sa pelikula tulad ng ipinapangako ko inay bukas luluhod ang mga tala i was never your partner i m just your wife gutay gutay na ang katawan n yo pati na ang kaluluwa n yo gutay gutay na rin at marami pang iba naging masalimuot man ang kanyang buhay pag ibig happily married siya ngayon kay senador kiko pangilinan kasama ang kanilang mga anak tunay ngang brilyante si diamond star maricel soriano na kilala rin bilang taray queen dahil hanggang ngayon patuloy pa rin siyang kumikinang nagsimula ang kanyang movie career sa pelikulang my heart belongs to daddy noong siya ay na taong gulang pa lamang kabi kabila rin ang mga natanggap niyang parangal bilang best actress sa local at international award giving bodies tulad ng famas gawad urian gawad tanglaw film and television achievement awards pasado awards golden dove awards asian tv awards at napakarami pang iba hindi lamang mahusay ang diamond star sa drama kundi maging sa komedya o pagpapatawa ilan sa mga tumatak mula sa napakarami niyang pelikula ang john en marsha saan darating ang umaga inday bote pinulot ka lang sa lupa taray at teroy super inday and the golden bibe separada soltera mila inang yaya filipinas at napakarami pang iba napakaraming mga tumatak na linya ang diamond star tulad ng ayoko ng masikip ayoko ng walang tubig ayoko ng mabaho ayoko ng walang pagkain ayoko ng putik get out of my house i don t need a parasite at iba pa gumawa rin siya ng iba t ibang sitcom sa abs cbn tulad ng john en marsha john en shirley at bida si mister bida si misis sa ngayon kasama siya sa cast ng teleseryeng the general s daughter na pinagbibidahan ni angel locsin hindi man aktibo ngayon sa paggawa ng pelikula abala naman ang star for all seasons vilma santos bilang isang certified public official sa batangas hawak niya ang titulong grand slam queen queen of queens at pinakamatagal na humawak ng titulong box office queen sa pinilakang tabing nagsimulang mapansin ang acting prowess ng star for all season nang aksidenteng mag audition siya para sa pelikulang trudis liit kung saan siya ang napili at pinalad pang maging best child performer simula noon napakaraming pelikula na ang kanyang pinagbidahan gaya ng aninong bakal dyesebel at ang mahiwagang kabibe kampanerang kuba burlesk queen darna at ding relasyon t bird at ako gaano kadalas ang minsan sister stella l anak bata pata pa no ka ginawa dekada everything about her at napakarami pang iba halos lahat ng award giving bodies sa pilipinas ay kinilala ang kanyang kahusayan sa pagganap sa katunayan ginawaran siya ng famas lifetime achievement award dahil sa kanyang kontribusyon sa larangan ng pelikula kinilala rin ang kanyang pagganap sa isa sa mga episode ng maalaala mo kaya na regalo kasama si maja salvador ilan sa mga tumatak na linyang sinambit niya ang si val si val si val na walang malay para kang karinderyang bukas sa lahat ng gustong kumain kung walang kikilos sino ang kikilos kung hindi ngayon kailan pa wala akong ginagawang masama ding ang bato dali darna at bakit ang mga anak pag nawalan ng magulang ang tawag sa kanila ulila ang mag asawa kapag nawala ang asawa nila ang tawag sa kanila balo bakit kapag ang isang ina nawalan ng anak walang tawag sa kanila nagkaroon ng anak sina vilma santos at edu manzano at ito ang mahusay na host na luis manzano happily married ngayon si vilma kay dating senador ralph recto kanya kanyang saloobin naman ang mga netizens na mahihinuha mo nang noranians sharonians vilmanians at mga tagahanga ni maricel narito ang ilang komento nora aunor ako mata pa lang umaarte na go mega idol kita simula noon hanggang ngayon diamond star maricel soriano ako mapadrama o comedy ayos vilma santos is the best among the rest lahat sila magagaling at magaganda ikaw noranian sharonian maricelian o vilmanian ka ba 
